cve_id,descripcion,fecha_publicacion,origen,number,title,state,url,description,labels,created_at,updated_at,closed_at,user,descripcion_limpia,etiqueta
,,,issue,1057.0,ks matrix in cp2k-7.1  go to infinite value error with broyden mixing ,closed,https://github.com/cp2k/cp2k/issues/1057,"Dear developers,
         I compiled cp2k-7.1 in centos 8 with gcc-8.3.1 and openmpi 4.0.2, which all is installed from yum.
         The input which run correctly in cp2k-4.1 and cp2k-6.1 failed in cp2k-7.1 sopt and popt version
         
```
==============ERROR MESSAGE====================
Step     Update method      Time    Convergence         Total energy    Change
  ------------------------------------------------------------------------------
     1 NoMix/Diag. 0.20E+00    0.8     0.49323947      -387.7762656335 -3.88E+02
     2 Broy./Diag. 0.20E+00    1.3     0.02424614      -387.2928316904  4.83E-01
     3 Broy./Diag. 0.20E+00    1.4     0.04722192      -386.5284198804  7.64E-01
     4 Broy./Diag. 0.20E+00    1.4     0.00877451      -386.4513390785  7.71E-02

 *******************************************************************************
 *   ___                                                                       *
 *  /   \                                                                      *
 * [ABORT]                                                                     *
 *  \___/                KS energy is an abnormal value (NaN/Inf).             *
 *    |                                                                        *
 *  O/|                                                                        *
 * /| |                                                                        *
 * / \                                                     qs_ks_methods.F:870 *
 *******************************************************************************


 ===== Routine Calling Stack =====

            9 qs_ks_build_kohn_sham_matrix
            8 rebuild_ks_matrix
            7 qs_ks_update_qs_env
            6 scf_env_do_scf_inner_loop
            5 scf_env_do_scf
            4 qs_energies
            3 qs_forces
            2 qs_mol_dyn_low
            1 CP2K
Program received signal SIGABRT: Process abort signal.

Backtrace for this error:
#0  0x7f575d2bb131 in ???
#1  0x7f575d2ba2d3 in ???
#2  0x7f575c73595f in ???
#3  0x7f575c7358df in ???
#4  0x7f575c71fcf4 in ???
#5  0x240ad98 in __message_passing_MOD_mp_abort
	at /opt/software/cp2k-7.1/src/mpiwrap/message_passing.F:1075
#6  0x240c074 in __base_hooks_MOD_cp_abort
	at /opt/software/cp2k-7.1/src/base/base_hooks.F:74
#7  0x240c21b in __base_hooks_MOD_cp__b
	at /opt/software/cp2k-7.1/src/base/base_hooks.F:178
#8  0xdf1b78 in __qs_ks_methods_MOD_qs_ks_build_kohn_sham_matrix
	at /opt/software/cp2k-7.1/src/qs_ks_methods.F:870
#9  0xdf396f in rebuild_ks_matrix
	at /opt/software/cp2k-7.1/src/qs_ks_methods.F:1215
#10  0xdf396f in __qs_ks_methods_MOD_qs_ks_update_qs_env
	at /opt/software/cp2k-7.1/src/qs_ks_methods.F:1120
#11  0x11a3d2e in __qs_scf_MOD_scf_env_do_scf
	at /opt/software/cp2k-7.1/src/qs_scf.F:441
#12  0x11b0280 in __qs_scf_MOD_scf
	at /opt/software/cp2k-7.1/src/qs_scf.F:233
#13  0xaae3ca in __qs_energy_MOD_qs_energies
	at /opt/software/cp2k-7.1/src/qs_energy.F:86
#14  0xf72c3f in qs_forces
	at /opt/software/cp2k-7.1/src/qs_force.F:208
#15  0xf759f7 in __qs_force_MOD_qs_calc_energy_force
	at /opt/software/cp2k-7.1/src/qs_force.F:113
#16  0x7b6bdc in __force_env_methods_MOD_force_env_calc_energy_force
	at /opt/software/cp2k-7.1/src/force_env_methods.F:261
#17  0x4d2c7a in qs_mol_dyn_low
	at /opt/software/cp2k-7.1/src/motion/md_run.F:371
#18  0x4d353c in __md_run_MOD_qs_mol_dyn
	at /opt/software/cp2k-7.1/src/motion/md_run.F:152
#19  0x411386 in cp2k_run
	at /opt/software/cp2k-7.1/src/start/cp2k_runs.F:363
#20  0x413adb in __cp2k_runs_MOD_run_input
	at /opt/software/cp2k-7.1/src/start/cp2k_runs.F:965
#21  0x407ef1 in cp2k
	at /opt/software/cp2k-7.1/src/start/cp2k.F:296
#22  0x4065dc in main
	at /opt/software/cp2k-7.1/src/start/cp2k.F:45
Aborted (core dumped)

===========================
```

[cp2k-7.1-install-and-input.zip](https://github.com/cp2k/cp2k/files/5130266/cp2k-7.1-install-and-input.zip)
","['bug', 'regression']",2020-08-26T13:58:13Z,2022-04-25T12:37:22Z,2022-04-25T12:37:22Z,robinzyb,dear developers compiled cpk centos gcc openmpi installed yum input run correctly cpk cpk failed cpk sopt popt version error message step update method time convergence total energy change nomixdiag e e broydiag e e broydiag e e broydiag e e abort ks energy abnormal value naninf qsksmethodsf routine calling stack qsksbuildkohnshammatrix rebuildksmatrix qsksupdateqsenv scfenvdoscfinnerloop scfenvdoscf qsenergies qsforces qsmoldynlow cpk program received signal sigabrt process abort signal backtrace error xfdbb xfdbad xfcf xfcdf xfcfcf xad messagepassingmodmpabort optsoftwarecpksrcmpiwrapmessagepassingf xc basehooksmodcpabort optsoftwarecpksrcbasebasehooksf xcb basehooksmodcpb optsoftwarecpksrcbasebasehooksf xdfb qsksmethodsmodqsksbuildkohnshammatrix optsoftwarecpksrcqsksmethodsf xdff rebuildksmatrix optsoftwarecpksrcqsksmethodsf xdff qsksmethodsmodqsksupdateqsenv optsoftwarecpksrcqsksmethodsf xade qsscfmodscfenvdoscf optsoftwarecpksrcqsscff xb qsscfmodscf optsoftwarecpksrcqsscff xaaeca qsenergymodqsenergies optsoftwarecpksrcqsenergyf xfcf qsforces optsoftwarecpksrcqsforcef xff qsforcemodqscalcenergyforce optsoftwarecpksrcqsforcef xbbdc forceenvmethodsmodforceenvcalcenergyforce optsoftwarecpksrcforceenvmethodsf xdca qsmoldynlow optsoftwarecpksrcmotionmdrunf xdc mdrunmodqsmoldyn optsoftwarecpksrcmotionmdrunf x cpkrun optsoftwarecpksrcstartcpkrunsf xadb cpkrunsmodruninput optsoftwarecpksrcstartcpkrunsf xef cpk optsoftwarecpksrcstartcpkf xdc main optsoftwarecpksrcstartcpkf aborted core dumped cpkinstallandinputzip,0
,,,issue,1056.0,Precommit follow ups,closed,https://github.com/cp2k/cp2k/pull/1056,,[],2020-08-25T20:41:00Z,2020-08-25T21:19:16Z,2020-08-25T21:19:16Z,oschuett,,0
,,,issue,1055.0,pre-commit: integrate markdownlint and clang-format,closed,https://github.com/cp2k/cp2k/pull/1055,,[],2020-08-25T12:14:43Z,2020-08-25T13:10:02Z,2020-08-25T13:09:59Z,dev-zero,,0
,,,issue,1054.0,Makefile: Replace pretty and doxify with precommit,closed,https://github.com/cp2k/cp2k/pull/1054,,[],2020-08-25T11:05:55Z,2020-08-25T12:53:01Z,2020-08-25T12:53:01Z,oschuett,,0
,,,issue,1053.0,precommit: Enable MarkdownLint and various small improvements ,closed,https://github.com/cp2k/cp2k/pull/1053,,[],2020-08-25T08:53:30Z,2020-08-25T10:57:38Z,2020-08-25T10:57:38Z,oschuett,,0
,,,issue,1052.0,grid: Fix const warnings for icc and gcc -pedantic,closed,https://github.com/cp2k/cp2k/pull/1052,Fixes #1047.,[],2020-08-24T09:34:17Z,2020-08-24T12:29:00Z,2020-08-24T12:29:00Z,oschuett,fixes,0
,,,issue,1051.0,Add cp_hint_handler to avoid writes to stdout,closed,https://github.com/cp2k/cp2k/pull/1051,Reported by Sun Geng via Google Groups.,[],2020-08-22T21:53:29Z,2020-08-23T11:30:33Z,2020-08-23T11:30:32Z,oschuett,reported sun geng via google groups,0
,,,issue,1050.0,Fix error propagation and printout,closed,https://github.com/cp2k/cp2k/pull/1050,,[],2020-08-21T16:59:27Z,2020-08-22T09:02:19Z,2020-08-22T09:02:19Z,mkrack,,0
,,,issue,1049.0,precommit: Introduce new server-based framework,closed,https://github.com/cp2k/cp2k/pull/1049,,[],2020-08-20T21:12:30Z,2020-08-20T22:18:58Z,2020-08-20T22:18:57Z,oschuett,,0
,,,issue,1048.0,Fix bad aliasing in dbcsr_multiply for XAS_TDP,closed,https://github.com/cp2k/cp2k/pull/1048,Fixing bad aliasing in dbcsr_multiply,[],2020-08-20T15:20:12Z,2023-03-29T12:50:46Z,2020-08-25T07:54:04Z,abussy,fixing bad aliasing dbcsrmultiply,0
,,,issue,1047.0,Intel compiler warns about argument mismatches in C routines,closed,https://github.com/cp2k/cp2k/issues/1047,"
```
/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_task_list.c(370): warning #167: argument of type ""double (*)[ncoa]"" is incompatible with parameter of type ""const double (*)[*]""
            /*pab=*/(double(*)[ncoa])pab,
                    ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_replay.c(233): warning #167: argument of type ""double (*)[size]"" is incompatible with parameter of type ""const double (*)[*]""
                          /*sphi=*/sphi,
                                   ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_replay.c(234): warning #167: argument of type ""double (*)[npgf]"" is incompatible with parameter of type ""const double (*)[*]""
                          /*zet=*/zet_array, basis_set);
                                  ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_replay.c(293): warning #167: argument of type ""double (*)[3]"" is incompatible with parameter of type ""const double (*)[3]""
        block_num_list, radius_list, rab_list, &blocks_buffer, task_list);
                                     ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_replay.c(403): warning #167: argument of type ""double (*)[n1]"" is incompatible with parameter of type ""const double (*)[*]""
                             n1, n2, o1, o2, la_max, lb_max, pab, cycles,
                                                             ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_replay.c(424): warning #167: argument of type ""double (*)[3]"" is incompatible with parameter of type ""const double (*)[3]""
            zetb, rscale, dh, dh_inv, ra, rab, npts_global, npts_local,
                          ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_replay.c(424): warning #167: argument of type ""double (*)[3]"" is incompatible with parameter of type ""const double (*)[3]""
            zetb, rscale, dh, dh_inv, ra, rab, npts_global, npts_local,
                              ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_replay.c(425): warning #167: argument of type ""double (*)[n1]"" is incompatible with parameter of type ""const double (*)[*]""
            shift_local, border_width, radius, o1, o2, n1, n2, pab, grid_test);
                                                               ^

/data/user/krack/rt/intel-psmp/cp2k/tools/build_utils/fypp -n /data/user/krack/rt/intel-psmp/cp2k/src/shg_int/constants_operator.F constants_operator.F90
/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_cpu.c(441): warning #167: argument of type ""double (*)[<expression>][<expression>]"" is incompatible with parameter of type ""const double (*)[*
      grid_collocate_core_simple(lp, cmax, coef_xyz, pol, lb_cube, ub_cube, dh,
                                                     ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_cpu.c(452): warning #167: argument of type ""double (*)[<expression>][<expression>]"" is incompatible with parameter of type ""const double (*)[*
      grid_collocate_core(lp, cmax, coef_xyz, pol, map, lb_cube, dh, dh_inv,
                                              ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_cpu.c(452): warning #167: argument of type ""int (*)[<expression>]"" is incompatible with parameter of type ""const int (*)[*]""
      grid_collocate_core(lp, cmax, coef_xyz, pol, map, lb_cube, dh, dh_inv,
                                                   ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_cpu.c(791): warning #167: argument of type ""double (*)[<expression>][<expression>][<expression>]"" is incompatible with parameter of type ""cons
                      prefactor, alpha, pab_prep, coef_xyz);
                                 ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_cpu.c(791): warning #167: argument of type ""double (*)[n1_prep]"" is incompatible with parameter of type ""const double (*)[*]""
                      prefactor, alpha, pab_prep, coef_xyz);
                                        ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_cpu.c(796): warning #167: argument of type ""double (*)[<expression>][<expression>]"" is incompatible with parameter of type ""const double (*)[*
      grid_collocate_ortho(lp, zetp, coef_xyz, dh, dh_inv, rp, npts_global,
                                     ^

/data/user/krack/rt/intel-psmp/cp2k/src/grid/grid_collocate_cpu.c(799): warning #167: argument of type ""double (*)[<expression>][<expression>]"" is incompatible with parameter of type ""const double (*)[*
      grid_collocate_general(border_mask, lp, zetp, coef_xyz, dh, dh_inv, rp,
                                                    ^
```",[],2020-08-20T07:38:25Z,2020-08-24T12:29:25Z,2020-08-24T12:29:00Z,mkrack,datauserkrackrtintelpsmpcpksrcgridgridtasklistc warning argument type double ncoa incompatible parameter type const double pabdoublencoapab datauserkrackrtintelpsmpcpksrcgridgridcollocatereplayc warning argument type double size incompatible parameter type const double sphisphi datauserkrackrtintelpsmpcpksrcgridgridcollocatereplayc warning argument type double npgf incompatible parameter type const double zetzetarray basisset datauserkrackrtintelpsmpcpksrcgridgridcollocatereplayc warning argument type double incompatible parameter type const double blocknumlist radiuslist rablist blocksbuffer tasklist datauserkrackrtintelpsmpcpksrcgridgridcollocatereplayc warning argument type double n incompatible parameter type const double n n lamax lbmax pab cycles datauserkrackrtintelpsmpcpksrcgridgridcollocatereplayc warning argument type double incompatible parameter type const double zetb rscale dh dhinv ra rab nptsglobal nptslocal datauserkrackrtintelpsmpcpksrcgridgridcollocatereplayc warning argument type double incompatible parameter type const double zetb rscale dh dhinv ra rab nptsglobal nptslocal datauserkrackrtintelpsmpcpksrcgridgridcollocatereplayc warning argument type double n incompatible parameter type const double shiftlocal borderwidth radius n n pab gridtest datauserkrackrtintelpsmpcpktoolsbuildutilsfypp n datauserkrackrtintelpsmpcpksrcshgintconstantsoperatorf constantsoperatorf datauserkrackrtintelpsmpcpksrcgridgridcollocatecpuc warning argument type double incompatible parameter type const double gridcollocatecoresimplelp cmax coefxyz pol lbcube ubcube dh datauserkrackrtintelpsmpcpksrcgridgridcollocatecpuc warning argument type double incompatible parameter type const double gridcollocatecorelp cmax coefxyz pol map lbcube dh dhinv datauserkrackrtintelpsmpcpksrcgridgridcollocatecpuc warning argument type int incompatible parameter type const int gridcollocatecorelp cmax coefxyz pol map lbcube dh dhinv datauserkrackrtintelpsmpcpksrcgridgridcollocatecpuc warning argument type double incompatible parameter type cons prefactor alpha pabprep coefxyz datauserkrackrtintelpsmpcpksrcgridgridcollocatecpuc warning argument type double nprep incompatible parameter type const double prefactor alpha pabprep coefxyz datauserkrackrtintelpsmpcpksrcgridgridcollocatecpuc warning argument type double incompatible parameter type const double gridcollocateortholp zetp coefxyz dh dhinv rp nptsglobal datauserkrackrtintelpsmpcpksrcgridgridcollocatecpuc warning argument type double incompatible parameter type const double gridcollocategeneralbordermask lp zetp coefxyz dh dhinv rp,0
,,,issue,1046.0,Format C code with clang-format,closed,https://github.com/cp2k/cp2k/pull/1046,"I decided to bite the bullet and reformatted the comments manually, which allows us to use the default style after all.
See also the discussions in https://github.com/cp2k/dbcsr/pull/358 and https://github.com/cp2k/dbcsr/issues/359.",[],2020-08-19T20:30:22Z,2020-08-19T22:19:08Z,2020-08-19T22:19:08Z,oschuett,decided bite bullet reformatted comments manually allows us use default style see also discussions,0
,,,issue,1045.0,Fix bug from 4b61cae,closed,https://github.com/cp2k/cp2k/pull/1045,,[],2020-08-19T15:01:41Z,2020-08-19T15:40:54Z,2020-08-19T15:40:54Z,mkrack,,0
,,,issue,1044.0,Update the Intel regression tester,closed,https://github.com/cp2k/cp2k/pull/1044,,[],2020-08-18T15:01:11Z,2020-08-18T18:14:06Z,2020-08-18T18:14:05Z,mkrack,,0
,,,issue,1043.0,XAS_TDP| OT iterative solver + generalized xc kernel input,closed,https://github.com/cp2k/cp2k/pull/1043,"For large calculations (256 H2O and upward) solving the TDDFT eigenvalue problem is a major bottleneck. This PR introduces the iterative OT eigensolver as an option, which reduces diagonalization costs (factor ~2 for 256, 512 and 1024 water molecules).

This PR also generalizes the input format for the XC  functional in `XAS_TDP%KERNEL`, which is now the same as the `DFT%XC%XC_FUNCTIONAL` subsection (it was previously restricted to LIBXC).",[],2020-08-18T12:43:12Z,2023-03-29T12:50:46Z,2020-08-18T15:27:19Z,abussy,large calculations ho upward solving tddft eigenvalue problem major bottleneck pr introduces iterative ot eigensolver option reduces diagonalization costs factor water molecules pr also generalizes input format xc functional xastdpkernel dftxcxcfunctional subsection previously restricted libxc,0
,,,issue,1042.0,Remove aliasing in multiplication.,closed,https://github.com/cp2k/cp2k/pull/1042,"Argument aliasing of matrix_x in dm_ls_scf_methods provokes assignment to INTENT(IN) dummy matrix_a (#1037)
vzecca",[],2020-08-18T10:21:06Z,2020-08-18T11:03:01Z,2020-08-18T11:03:01Z,juerghutter,argument aliasing matrixx dmlsscfmethods provokes assignment intentin dummy matrixa vzecca,0
,,,issue,1041.0,Low-scaling GW: follow-up to fbcb38c16556cc36c6bed65566c44c001591af01,closed,https://github.com/cp2k/cp2k/pull/1041,"Fix overhead caused by too-small block sizes and unbalanced process grid
dimensions.",[],2020-08-18T09:05:02Z,2020-08-18T09:53:41Z,2020-08-18T09:53:41Z,pseewald,fix overhead caused toosmall block sizes unbalanced process grid dimensions,0
,,,issue,1040.0,Bug fix: parallel calculation of Mulliken charges in SE methods,closed,https://github.com/cp2k/cp2k/pull/1040,"Bug report from
[CP2K:13781] Strange behavior when using PM6
""Abdullah Bin Faheem"" <abdullahbinfaheem8@gmail.com>
 ",[],2020-08-17T14:24:33Z,2020-08-17T15:15:34Z,2020-08-17T15:15:34Z,juerghutter,bug report cpk strange behavior using pm abdullah bin faheem,0
,,,issue,1039.0,Updated SIRIUS to latest version,closed,https://github.com/cp2k/cp2k/pull/1039,These is nothing really big in this pull request except an update of SIRIUS that breaks the old interface. This version of sirius can **not** and should **not** be used in older versions of cp2k. ,[],2020-08-17T10:50:41Z,2020-08-17T14:08:06Z,2020-08-17T14:08:06Z,mtaillefumier,nothing really big pull request except update sirius breaks old interface version sirius used older versions cpk,0
,,,issue,1038.0,pre-commit: add more descriptive message for the black formatter,closed,https://github.com/cp2k/cp2k/pull/1038,,[],2020-08-17T10:20:15Z,2020-08-17T11:22:53Z,2020-08-17T11:22:49Z,dev-zero,,0
,,,issue,1037.0,Argument aliasing of matrix_x in dm_ls_scf_methods provokes assignment to INTENT(IN) dummy matrix_a,closed,https://github.com/cp2k/cp2k/issues/1037,"Running test case xTB/regtest-4/H2O-xtb-tc2-1.inp 
(and QS/regtest-dm-ls-scf-3/H2O-dftb-tc2-1.inp and more)
an argument aliasing of matrix_x in dm_ls_scf_methods.F:1074

CALL dbcsr_multiply(""N"", ""N"", 1.0_dp, matrix_x, matrix_s_sqrt_inv, &
                          0.0_dp, matrix_x, filter_eps=threshold)

provokes later in dbcsr_mm.F:932
matrix_c = dbcsr_type()
an assignment to matrix_c that affects INTENT(IN) dummy argument matrix_a",[],2020-08-17T07:10:07Z,2022-04-25T12:38:30Z,2022-04-25T12:38:30Z,vzecca,running test case xtbregtesthoxtbtcinp qsregtestdmlsscfhodftbtcinp argument aliasing matrixx dmlsscfmethodsf call dbcsrmultiplyn n dp matrixx matrixssqrtinv dp matrixx filterepsthreshold provokes later dbcsrmmf matrixc dbcsrtype assignment matrixc affects intentin dummy argument matrixa,0
,,,issue,1036.0,Dangling pointer ROW_MAX_EPSS referenced at dbcsr_mm_multrec.F in sparse_multrec,closed,https://github.com/cp2k/cp2k/issues/1036,"Running test case xTB/regtest-4/H2O-32-xtb-ls-1.inp (and many others)
dangling pointer this%row_max_epss is referenced at dbcsr_mm_multrec.F:534 in sparse_multrec

                                       use_eps=this%use_eps, row_max_epss=this%row_max_epss, &


Target was RETURNed from procedure DBCSR_MM_MULTREC:DBCSR_MM_MULTREC_INIT",[],2020-08-17T05:09:04Z,2022-12-21T15:03:57Z,2022-12-21T15:03:57Z,vzecca,running test case xtbregtesthoxtblsinp many others dangling pointer thisrowmaxepss referenced dbcsrmmmultrecf sparsemultrec useepsthisuseeps rowmaxepssthisrowmaxepss target returned procedure dbcsrmmmultrecdbcsrmmmultrecinit,0
,,,issue,1035.0,Relocate parameter declarations,closed,https://github.com/cp2k/cp2k/pull/1035,,[],2020-08-16T18:13:35Z,2020-08-16T19:51:47Z,2020-08-16T19:51:47Z,mkrack,,0
,,,issue,1034.0,Recover parameter declarations,closed,https://github.com/cp2k/cp2k/pull/1034,,[],2020-08-16T15:33:36Z,2020-08-16T16:25:08Z,2020-08-16T16:25:07Z,mkrack,,0
,,,issue,1033.0,"Revert ""toolchain: remove elpa parallel build issue workaround""",closed,https://github.com/cp2k/cp2k/pull/1033,"Parallel build is still broken for ELPA, even with version 2020.05.001.

make.log of the failed build attempt is attached (unfortunately with German locales...). The build fails because test_check_correctness.mod cannot be found when compiling test/Fortran/test_skewsymmetric.F90. Reverting to non-parallel build fixed this issue for me.

This reverts commit 1bfbee43f079e74953c0272c2857024b6c29ea07 (#1022).

[make.log](https://github.com/cp2k/cp2k/files/5076625/make.log)

",[],2020-08-14T19:02:00Z,2020-08-14T21:31:43Z,2020-08-14T21:31:43Z,michaellass,parallel build still broken elpa even version makelog failed build attempt attached unfortunately german locales build fails testcheckcorrectnessmod cannot found compiling testfortrantestskewsymmetricf reverting nonparallel build fixed issue reverts commit bfbeefeccbcea makelog,0
,,,issue,1032.0,Drop -pedantic flag,closed,https://github.com/cp2k/cp2k/pull/1032,"- Drop -pedantic flag
- Remove redefinition of LC_ALL in the arch file
- Split error output
- Remove unused routineP and routineP parameters",[],2020-08-14T09:39:52Z,2020-08-15T21:54:36Z,2020-08-15T21:54:36Z,mkrack,drop pedantic flag remove redefinition lcall arch file split error output remove unused routinep routinep parameters,0
,,,issue,1031.0,Toolchain: Remove -pedantic until we've migrated to mpi_f08,closed,https://github.com/cp2k/cp2k/pull/1031,Fixes #1019,[],2020-08-14T09:36:26Z,2020-08-14T09:56:26Z,2020-08-14T09:56:25Z,oschuett,fixes,0
,,,issue,1030.0,Migrate mpiwrap to mpi_f08,open,https://github.com/cp2k/cp2k/issues/1030,To comply with the Fortran 2008 standard we should upgrade [mpiwrap](https://github.com/cp2k/cp2k/tree/master/src/mpiwrap) to the new [mpi_f80](https://www.mpi-forum.org/docs/mpi-3.1/mpi31-report/node408.htm) API.,['enhancement'],2020-08-14T09:31:01Z,2023-01-29T10:57:08Z,,oschuett,comply fortran standard upgrade mpiwrap new mpif api,0
,,,issue,1029.0,toolchain: set proper UTF-8 locale also for other Docker images,closed,https://github.com/cp2k/cp2k/pull/1029,,[],2020-08-12T07:57:27Z,2020-08-12T08:58:08Z,2020-08-12T08:58:04Z,dev-zero,,0
,,,issue,1028.0,Docker: Fix ASE test,closed,https://github.com/cp2k/cp2k/pull/1028,,[],2020-08-11T21:19:52Z,2020-08-12T09:37:49Z,2020-08-12T09:37:49Z,oschuett,,0
,,,issue,1027.0,Bugfix/toolchain locale,closed,https://github.com/cp2k/cp2k/pull/1027,,[],2020-08-11T08:54:32Z,2020-08-11T12:29:26Z,2020-08-11T12:29:23Z,dev-zero,,0
,,,issue,1026.0,MGGA stress tensor for GPW method,closed,https://github.com/cp2k/cp2k/pull/1026,,[],2020-08-10T12:58:03Z,2020-08-10T16:05:30Z,2020-08-10T16:05:30Z,juerghutter,,0
,,,issue,1025.0,toolchain: disable ssl support in cmake-bundled curl,closed,https://github.com/cp2k/cp2k/pull/1025,,[],2020-08-10T10:49:30Z,2020-08-10T12:55:38Z,2020-08-10T12:55:34Z,dev-zero,,0
,,,issue,1024.0,Feature/docker enable unicode in Ubuntu,closed,https://github.com/cp2k/cp2k/pull/1024,... includes commits from #996 for testing,[],2020-08-10T09:53:57Z,2020-08-11T07:40:30Z,2020-08-10T15:04:09Z,dev-zero,includes commits testing,0
